pergunta;resposta
Quando o IPCC foi fundado?;1988
Quem é a organização materna do IPCC?;United Nations Environment Programme and World Meteorological Organization
Qual é o local sede do IPCC?;Geneva, Switzerland
Qual é o título da função de liderança atual do IPCC?;Chair
Quais são algumas categorias a que o IPCC pertence?;Environmental organizations established in 1988, Intergovernmental Panel on Climate Change, International climate change organizations, Organisations based in Geneva, Organizations awarded Nobel Peace Prizes, Scientific organizations established in 1988, Swiss Nobel laureates, United Nations Environment Programme, Working groups, World Meteorological Organization
O IPCC produz pesquisa original?;Não, o IPCC reúne e resume conhecimento científico de outros.
Quais são algumas personalidades associadas ao IPCC?;Bert Bolin, Filippo Giorgi, Julia Slingo, Julie Arblaster, Kevin E. Trenberth, Mohan Munasinghe, Rajendra K. Pachauri, Richard Samson Odingo, Sergey Gulev
O IPCC recebeu o Prêmio Nobel da Paz?;Sim, em 2007
Quantos relatórios principais o IPCC produziu até agora?;5
Qual é a principal função do IPCC?;Syntetizar e divulgar conhecimento sobre as mudanças climáticas para informar políticas climáticas.
