pergunta;resposta
qual o principal objetivo do imperialismo?;expansão do poder político e econômico de um país sobre outros
o que é o neocolonialismo?;uma forma de dominação indireta, através de meios econômicos e culturais
qual o período histórico associado ao auge do imperialismo?;final do século XIX e início do século XX
qual a relação entre a Revolução Industrial e o imperialismo?;a Revolução Industrial gerou a necessidade de matérias-primas e mercados consumidores, impulsionando o imperialismo
o que é o darwinismo social e como ele influenciou o imperialismo?;uma teoria que aplicava a seleção natural à sociedade, justificando a dominação de povos considerados "inferiores"
qual o papel da África no contexto do imperialismo?;a África foi alvo de intensa exploração e partilha entre as potências imperialistas
o que foi a Conferência de Berlim?;um encontro entre as potências europeias para definir as regras da partilha da África
qual a diferença entre colônia e protetorado?;colônia é território sob domínio direto, enquanto protetorado mantém certa autonomia interna sob influência externa
o que é o nacionalismo e como ele se relaciona com o imperialismo?;o nacionalismo exacerbado incentivou a competição entre as potências e a busca por territórios
qual o impacto do imperialismo para os povos colonizados?;exploração econômica, perda de autonomia política e cultural, e imposição de valores estrangeiros
