pergunta;resposta
Qual é a área total de Fresno, Califórnia em metros quadrados?;300430000.0
Qual é a densidade populacional de Fresno em quilômetros quadrados?;1823.43
Qual o nome dado aos habitantes de Fresno?;Fresnan
Qual a população da área metropolitana de Fresno?;1008654
Qual o nome do rio que passa por Fresno?;Rio San Joaquin
Quais são alguns dos exemplos de imagens associadas a Fresno no Wikimedia Commons?;Imagens de florestas tropicais, ônibus, selo da cidade e biblioteca.
Qual a principal indústria que impulsionou o crescimento da Fresno Station?;A ferrovia.
Qual o significado do nome "Fresno" em espanhol?;Freixo
Qual o código de área de Fresno?;106667317
Em qual estado americano se localiza a cidade de Fresno?;Califórnia.
