pergunta;resposta
A região do sul da Califórnia é informalmente conhecida por qual nome?;Southern California
May Company California atende a qual região?;Southern California
Fedco possui área atendida em qual região?;Southern California
Southern California possui tópico principal qual?;Southern California
Southern California possui subdivisão qual?;Kern County, California
Southern California é do tipo qual?;Place
Southern California usa modelo de página wiki qual?;Template:Portal
Southern California é do tipo qual?;YagoPermanentlyLocatedEntity
Southern California usa modelo de página wiki qual?;Template:Cite journal
Southern California é do tipo qual?;Location100027167
Southern California usa modelo de página wiki qual?;Template:Infobox settlement
