pergunta;resposta
Em que período a Peste Negra atingiu seu pico na Europa?;1347 a 1351
Qual bactéria causou a Peste Negra?;Yersinia pestis
Quantos milhões de pessoas a Peste Negra resultou na Eurásia?;75 a 200 milhões
Qual foi o impacto na população europeia causado pela Peste Negra?;30% a 60% da população total da Europa
Através de qual rota comercial a Peste Negra se espalhou da Ásia para a Europa?;Rota da Seda
Qual foi o principal vetor de transmissão da Peste Negra?;Pulgas que viviam nos ratos
Quanto tempo demorou para a população europeia se recuperar após a Peste Negra?;200 anos
Em que século a Peste Negra começou a surgir?;XIV (14º século)
Qual foi o impacto da Peste Negra na população mundial no século XIV?;Reduziu de 475 milhões para 350-375 milhões
Quantas vezes a praga retornou como surtos após a Peste Negra original?;Várias vezes até o início do século XX
