pergunta;resposta
7. What does O₃ refer to, and what is its significance? (Ozone; protects Earth from UV radiation)
pergunta;resposta
Que porcentagem aproximada do ar da Terra é composta por oxigênio?;21%
Quantos átomos estão presentes em uma molécula de oxigênio (O₂)?;Dois
Em que estado físico se encontra o oxigênio a temperatura ambiente?;Gás
Qual elemento é essencial para que a combustão ocorra?;Oxigênio
Quem é creditado por descobrir o oxigênio?;Joseph Priestley ou Antoine Lavoisier
A que temperatura o oxigênio se torna líquido?;Aproximadamente -183°C
Qual processo as plantas utilizam para produzir oxigênio?;Fotos síntese
