pergunta;resposta  
Qual é o nome chinês da dinastia Yuan?;Dà Yuán  
Quando foi estabelecida a dinastia Yuan?;1271  
Onde estava a capital da dinastia Yuan?;Khanbaliq  
De qual império a dinastia Yuan surgiu?;Império Mongol  
Quem foi o fundador da dinastia Yuan?;Kublai Khan  
Qual foi a dinastia que veio antes da Yuan?;Dinastia Song  
Qual foi a dinastia que veio depois da Yuan?;Dinastia Ming  
Qual era o título da dinastia Yuan em script mongol?;"Dà Yuán Dà Měnggū Guó"  
Qual foi o calendário utilizado durante a dinastia Yuan?;"Time Granting Calendar"  
Qual evento marcou o fim da dinastia Yuan?;Qie de Khanbaliq
