<think>
Ok, eu preciso ajudar a gerar 10 pares de perguntas e respostas baseadas no contexto do IPCC, conforme as especificações dadas. Primeiro, vou analisar o contexto fornecido para identificar os principais pontos que podem ser convertidos em perguntas relevantes.

O IPCC foi criado em 1988 pela ONU, com o objetivo de sintetizar conhecimentos sobre mudanças climáticas. Ele é liderado por Hoesung Lee e tem como membros various cientistas renomados. Além disso, ele publicou relatórios importantes desde 1990, com o último em 2014. O IPCC também recebeu o Prêmio Nobel da Paz em 2007.

Agora, identifico temas que podem ser transformados em perguntas: a origem do IPCC, membros famosos, datas importantes, prêmios recebidos, relatórios publicados, presidente atual, vice-presidente, renúncia de um membro, e o ano de estabelecimento.

Em seguida, formulo as perguntas de maneira a abranger cada aspecto diferente, garantindo que cada uma tenha uma resposta única correta baseada no conteúdo fornecido. Sempre verificando se a pergunta é claramente relacionada e se a resposta está certa.

Finalmente, organizo essas pares em CSV conforme instruído.
</think>

```csv
pergunta;resposta
Qual foi o objetivo principal do IPCC?;"Sintetizar e dividir o conhecimento mais avançado sobre as mudanças climáticas que afetam o mundo."
Quem foi o primeiro presidente do IPCC?;"Bert Bolin"
De que organização o IPCC foi criado?;"Do Programa das Nações Unidas para o Meio Ambiente (PNUMA) e da Organização Meteorológica Mundial (OMM)"
Qual foi a data de estabelecimento do IPCC?;"1988"
Em que cidade está sediado os escritórios centrais do IPCC?;"Geneva, na Suíça"
Quem é o atual presidente do IPCC?;"Hoesung Lee"
Qual foi a principais consequência do trabalho do IPCC?;"Identificar as causas, efeitos e riscos do aquecimento global."
Qual resolução da ONU endossou o IPCC?;"Resolução 43/53"
Que nacionalidade é Hoesung Lee?;"Coreano"
Quem foi o vice-presidente do IPCC em 2023?;"Ismail El Gizouli"
Que organização governamental apoia o IPCC?;"United Nations Environment Programme (UNEP) e World Meteorological Organization (WMO)"
Qual foi a contribuição principal do IPCC para as políticas climáticas mundiais?;"Providindo evidências científicas para a adoção de políticas."
```
