pergunta;resposta
O que é o motor a vapor, também chamado de máquina a vapor?;um tipo de máquina térmica que explora a pressão do vapor
Qual é o fluido de trabalho em uma máquina a vapor?;vapor de água sob alta pressão e a alta temperatura
Qual princípio físico é utilizado pela turbina a vapor para gerar energia mecânica?;expansão do vapor, gerando diminuição na temperatura e energia interna
Quem é conhecido por contribuir para o desenvolvimento da máquina a vapor?;Thomas Newcomen
Como o calor é utilizado nas máquinas térmicas, segundo o contexto?;para produzir trabalho, seguindo as leis da termodinâmica
Qual é uma aplicação atual dos motores a vapor, conforme mencionado no contexto?;geração de eletricidade em reatores nucleares
Qual imagem representativa é associada aos motores a vapor nos fatos?;centrífugo de governor
Como o vapor é convertido em energia mecânica em uma máquina a vapor?;pelo princípio de expansão do vapor
Qual é o nome da segunda era mencionada em relação aos trams em Atenas?;Steam engine
Quais são os componentes principais do funcionamento de um motor a vapor, conforme o contexto?;pressão do vapor, expansão e conversão em trabalho mecânico
