pergunta;resposta
Quantas escolas profissionais a Universidade de Chicago possui?;sete
Quantos ganhadores do Prêmio Nobel estão afiliados à Universidade de Chicago?;98
Qual é a acreditação da Universidade de Chicago?;Higher Learning Commission
Quais são os nomes das duas instalações de pesquisa administradas pela Universidade de Chicago?;Fermi National Accelerator Laboratory e Argonne National Laboratory
Em que ano o Centro Presidencial Barack Obama será concluído?;2021
Qual é o nome da maior editora universitária dos Estados Unidos?;University of Chicago Press
Quantos membros do corpo docente da Universidade de Chicago receberam o Prêmio MacArthur "Genius Grant"?;34
Qual é o nome do arquivo de imagem representativa da Universidade de Chicago?;UniversityofChicagoPanoramic.jpg
Quem foi educado na Universidade de Chicago e também é ex-aluno da Universidade de Chicago?;Saul K. Padover
Qual é a afiliação acadêmica da Universidade de Chicago?;Association of American Universities
