pergunta;resposta
Qual é o ranking de população de Jacksonville nos Estados Unidos?;12ª
Qual foi a temperatura mais alta registrada em janeiro em Jacksonville?;85°F
Em qual rio está localizada Jacksonville?;St. Johns River
Quando Jacksonville foi incorporada como cidade?;9 de fevereiro de 1832
Onde foi realizado o XXXIX Super Bowl em 2005?;EverBank Field, Jacksonville
Qual foi a colônia francesa estabelecida em 1564 na região de Jacksonville?;Fort Caroline
Qual foi a temperatura mais baixa registrada em fevereiro em Jacksonville?;10°F
Quem inspirou o nome da cidade Jacksonville?;Andrew Jackson
Qual organização está sediada em Jacksonville e é responsável pelo porto local?;Jacksonville Port Authority
Qual instituição de ensino superior está localizada em Jacksonville?;Florida State College at Jacksonville
