pergunta;resposta
O que abrange a desigualdade econômica, segundo o texto?;distribuição de renda ou riqueza
Qual o nome do índice que leva em conta a desigualdade?;Índice de Desenvolvimento Humano Ajustado pela Desigualdade
Segundo o texto, qual a relação entre desigualdade e crescimento econômico?;uma maior desigualdade dificulta a duração do crescimento
Qual o impacto da globalização na desigualdade dentro dos países?;aumentou a desigualdade
Qual a função do Coeficiente de Gini?;é o mais utilizado para medir a desigualdade econômica
Quais os tipos de medidas econômicas que os pesquisadores focam?;riqueza, renda e consumo
De acordo com o texto, o que dificulta a duração do crescimento?;a desigualdade
Qual a relação entre a globalização e a desigualdade global?;reduziu a desigualdade
Quais os conceitos relacionados à desigualdade mencionados no texto?;equidade, igualdade de resultados e igualdade de oportunidades
Qual o tema central abordado em "A Riqueza e o Resto de Nós"?;a desigualdade econômica
