pergunta;resposta
Agora vou formatar essas perguntas e respostas no formato CSV, garantindo que cada uma esteja separada por ; e que não haja erros.
pergunta;resposta
O oxygeno ocupa o 20,8% da massa da Terra;20,8%
O dioxigénio é composto por quais átomos;Dois átomos de oxigênio (O₂)
Qual é a maior usagem do oxigénio em indústria;Na produção de inógnitos, plásticos e textos
O oxygeno é um reagente químico ativo;True
A descoberta do oxigénio foi realizada no ano de 1774 por Joseph Priestley;não
Qual Reação fundamental é necessária para a respiração celular;distribuição de oxigênio
O efeito da poluição ambiental do oxigénio é ;diminuir o nível de oxigénio na altitude
