pergunta;resposta
1. Qual organização credencia a University of Chicago?;Higher Learning Commission  
2. Qual o nome do template utilizado na página da University of Chicago?;Template:Reflist, Template:Start_date_and_age, Template:Url  
3. Quem estudou na University of Chicago?;William Lycan, Philleo Nash, Shimon Agranat, Zilfa Estcourt  
4. Qual é a afiliação acadêmica da University of Chicago?;Association of American Universities  
5. Quem foi afiliado à University of Chicago como instituição de trabalho?;Ronald Coase, Karl Lashley, Paul Ricœur, Yoram Barzel  
6. Quem recebeu um prêmio da University of Chicago?;Steven Wilf  
7. Quem se formou na University of Chicago?;Richard L. Bloch, William Robert Ming, Miriam Zach, Sanford J. Grossman  
8. Quem trabalhou na University of Chicago como empregador?;Margaret Hayes Grazier, Ted Fujita  
9. Quem é conhecido por estudos na University of Chicago?;Saul K. Padover, Vivian Carter Mason, Lewis Hine, Lien Chan  
10. Quem está associado à University of Chicago como instituição de carreira?;Yoichiro Nambu, Wilton Schiller, Richard A. Friesner
