pergunta;resposta
Qual é a cidade onde está localizada a Universidade de Chicago?;Chicago
Quem foi o primeiro presidente da Universidade de Chicago?;Henry Wheatland
A Universidade de Chicago faz parte de qual sistema universitário nos Estados Unidos?;Ivy League (Correção: não faz parte do Ivy League, mas como o contexto específico não fornece detalhes sobre a classificação ou sistema, poderia ser mencionado que é uma instituição privada renomada)
Em que ano foi fundada a Universidade de Chicago?;1890
Qual campus da Universidade de Chicago é conhecido por sua arquitetura clássica e desenhos do arquiteto Henry Ives Cobb?;Campus original (também chamado de Main Quadrangles)
Quantas vezes a Universidade de Chicago ganhou o prêmio Nobel desde sua fundação?;91
Qual departamento da Universidade de Chicago é reconhecido pela teoria econômica moderna e pelo estudo do capitalismo?;Departamento de Economia (notável por Milton Friedman, entre outros)
Quem foi um dos primeiros professores da Universidade de Chicago a ganhar o Prêmio Nobel em Física?;Arthur Compton
Qual é o nome da biblioteca principal da Universidade de Chicago, conhecida pela sua arquitetura impressionante e coleção única?;Regenstein Library
A Universidade de Chicago é membro do qual consórcio universitário que une instituições acadêmicas em torno de Chicago?;Universities Research Association
