```csv
pergunta;resposta
Qual é o principal objetivo de uma escola?;promover a educação
Quem são os principais responsáveis pelo ensino nas salas de aula?;professores
O que é fundamental para um bom aprendizado na escola?;atenção dos alunos
Qual atividade é comumente realizada pelos professores após as aulas?;correção de trabalhos
Quem geralmente coordena e supervisiona o trabalho pedagógico das escolas?;diretores
O que são reuniões de pais na escola?;encontros entre professores e responsáveis
Qual material é essencial para os estudantes em suas aulas diárias?;livros didáticos
O que as escolas oferecem além do ensino tradicional?;atividades extracurriculares
Quem são as pessoas responsáveis pela limpeza e manutenção das instalações da escola?;zeladores
Qual é uma função importante dos conselhos escolares?;definir políticas educacionais
```
