pergunta;resposta
Quais são os nomes comuns para Ctenophora?;carambolas-do-mar ou águas-vivas-de-pente
Qual é a classificação taxonômica de Ctenophora?;Filho
Qual é o tamanho máximo dos adultos de Ctenophora?;1,5 m de comprimento
Como os Ctenophora se locomovem?;Utilizam pentes formados por grupos de cílios
Desde quando Ctenophora está presente no registro fóssil?;desde o Cambriano
Quem descreveu Ctenophora?;Eschscholtz, 1829
Qual é o habitat principal de Ctenophora?;águas oceânicas e estuarinas
Quais são as subdivisões de Ctenophora?;*Tentaculata, *Nuda, *Scleroctenophora
Qual é a característica distintiva dos Ctenophora?;presença de pentes formados por grupos de cílios
Qual é o nome científico de Ctenophora?;Ctenophora
