pergunta;resposta
1. Which company specializes in construction services?;ROKO Construction Company
2. What company is associated with steel construction?;Zamil Steel
3. Which firm provides railway construction services?;SNC-Lavalin
4. Name a company involved in mechanical plastics industry.;Mechanical Plastics Corp.
5. Which group offers real estate development services?;Piramal Realty
6. Identify a company specializing in energy projects.;Terna Energy
7. What company is known for railway construction in Bosnia and Herzegovina?;Railways of the Federation of Bosnia and Herzegovina
8. Name a company involved in steel manufacturing.;Zamil Steel
9. Which firm provides mechanical plastics solutions?;Mechanical Plastics Corp.
10. Identify a company offering energy-related services.;Terna Energy
Each pair is formatted as "question;answer" on separate lines, adhering to the specified structure.
