pergunta;resposta
5. Another factor leading to the war was religious tensions; true or false?
5. Religious differences also played a role; correct?
pergunta;resposta
Quando ocorreu a Guerra Franco-Indígena?;Entre 1641 e 1762
Quais foram os principais adversários na Guerra Franco-Indígena?;Reino da França e tribos indígenas do Canadá colonial
Qual foi uma das principais causas do conflito?;Disputas territoriais entre a França e as tribos indígenas
Além das disputas territoriais, qual outra causa contribuiu para a guerra?;Concorrência comercial pela pele de animais
As tensões religiosas também foram um fator para o início da guerra;Verdadeiro
Qual foi um dos episódios violentos durante a guerra?;O massacre de L'Assomption
Qual foi outra batalha significativa na guerra?;Batalha dos Iroqueses
Em que ano foi assinado o acordo de paz?;1762
Quais tribos indígenas estavam envolvidas em uma das principais batalhas?;Os iroqueses
Qual foi o contexto maior que levou à guerra?;A colonização francesa do Canadá
