pergunta;resposta  
O que é um número primo?;um número natural maior que 1 que possui exatamente dois divisores positivos: 1 e ele mesmo.  
Qual é o menor número primo?;2, pois é o único número primo par.  
Quais números são chamados de compostos?;números maiores que 1 que possuem mais de dois divisores positivos.  
Qual é o nome de um tipo de número primo que segue a forma 2^n - 1?;número de Mersenne.  
Qual teorema afirma que todos os números inteiros maiores que 1 podem ser fatorados de forma única em números primos?;O teorema fundamental da aritmética.  
Quem são alguns matemáticos associados ao estudo de números primos?;Heinrich Scherk e Landon Curt Noll.  
Por que o número 2 é o único número primo par?;porque todos os outros números pares são divisíveis por 2.  
Qual é a propriedade que distingue um número primo de um composto?;a quantidade de divisores positivos.  
O que caracteriza a singularidade do teorema fundamental da aritmética?;a unicidade da fatoração em números primos.  
Qual é a importância dos números primos na teoria dos números?;servem como blocos fundamentais para a construção de todos os números inteiros.
