pergunta;resposta
Qual movimento busca estabelecer a lei islâmica (Sharia) em todas as áreas da vida?;Islamismo político
Qual é o principal objetivo do islamismo político?;Implementação do Sharia em todos os aspectos da sociedade
O islamismo político surgiu como reação a quais fenômenos históricos?;Colonialismo e modernização secular
Em que contexto histórico se originou o islamismo político no século XX?;Crises políticas e identitárias no Oriente Médio
Qual é o princípio básico de governança defendido pelo islamismo político?;Sharia
Quais são as principais críticas feitas ao islamismo político em termos de liberdade individual?;Violência e restrição à liberdade individual
Em qual país do Oriente Médio o islamismo político teve um impacto significativo na governança moderna?;Irã
Qual organização islâmica radical foi influenciada pelo pensamento do islamismo político?;Hamas
Quem é considerado um dos principais fundadores do islamismo político no século XX?;Hassan al-Banna
O islamismo político defende a integração de princípios islâmicos com quais outras ideologias?;Nenhuma, defende um Estado islâmico puro
