```csv
pergunta;resposta
Qual o nome alternativo da Amazônia, frequentemente utilizado em contextos internacionais?;Amazónia
Qual a principal característica geográfica da bacia da Amazônia?;Maior parte da América do Sul
Quantos países fazem parte da "Amazônia Legal"?;Nove
Qual a área do Brasil coberta pela Amazônia?;60%
Qual o nome da área delimitada pela Superintendência do Desenvolvimento da Amazônia (SUDAM)?;Amazônia Legal
Qual o nome nativo da floresta amazônica?;Floresta amazônica
Em que ano a área do Parque Nacional do Jaú foi considerada Patrimônio da Humanidade pela UNESCO?;2000
Qual o impacto da Amazônia no contexto de biomas brasileiros?;É um dos seis grandes biomas brasileiros
Qual a importância da Amazônia para a biodiversidade global?;É um dos maiores centros de biodiversidade do mundo
Quem morreu em Amazónia?;Maria Koepcke e Guillermo Cervantes
```
