pergunta;resposta
Coeficiente de Gini;Qual é o coeficiente mais utilizado para medir desigualdade econômica?  
Desigualdade global;O que a globalização fez com a desigualdade global e dentro dos países?  
Equidade;Quais são os conceitos importantes relacionados à igualdade?  
Duração do crescimento;Como a desigualdade econômica afeta o crescimento?  
Capital no Século XXI;Qual livro aborda a desigualdade econômica e seu impacto na sociedade?  
Movimento de Reforma Agrária;Qual movimento na China está associado à desigualdade econômica?  
Ocupar Atlanta;Quais movimentos estão associados à desigualdade econômica?  
Riqueza, renda e consumo;Quais são os principais aspectos medidos na desigualdade econômica?  
Índice de Desenvolvimento Humano;Qual é o índice composto que leva em conta a desigualdade?  
Redução da desigualdade;Como a globalização afeta a desigualdade entre países?
