pergunta;resposta
Qual ciência estuda a crosta terrestre, sua composição e alterações?;geologia
Quem introduziu o termo geologia de forma definitiva em 1779?;Horace-Bénédict de Saussure
O que é regulamentado no Brasil pela Lei nº 4.076 de 23 de junho de 1962?;profissão de geólogo
Quem foi o primeiro a usar oficialmente a palavra "geologia"?;Jean-André Deluc
Qual desse termos se refere aos estudos semelhantes em outros corpos celestes?;astrogeologia
Quantas placas tectônicas podem ser encontradas na litosfera terrestre?;várias
O que compõe a litosfera da Terra?;crosta e o manto superior rígido
Qual é a parte móvel da crosta terrestre chamada de placas?;placas tectônicas
A qual órgão no Brasil é responsável pela fiscalização dos geólogos?;Conselhos Regionais de Engenharia e Agronomia (CREA)
Qual ano marca o início da expansão do fundo marinho que levou à teoria das placas tectônicas?;1960
