pergunta;resposta  
Qual é a principal causa da desigualdade econômica?;Globalização e concentração de riqueza  
Quem é mais afetado pela desigualdade econômica?;População de baixa renda  
Qual é a medida mais comum para avaliar desigualdade econômica?;Índice de Gini  
Como a desigualdade econômica impacta a mobilidade social?;Reduz a oportunidade de ascensão social  
Qual é uma política frequentemente proposta para reduzir a desigualdade?;Impostos progressivos  
Qual região tem os maiores índices de desigualdade econômica?;América Latina  
Qual é o efeito da desigualdade econômica no crescimento econômico?;Retarda o desenvolvimento sustentável  
Como a educação está relacionada à desigualdade econômica?;Acesso desigual à educação perpetua a desigualdade  
Qual é o papel da tecnologia na desigualdade econômica?;Aumenta a disparidade entre setores  
Qual é o principal indicador de distribuição de riqueza?;Renda per capita e percentil de renda
