pergunta;resposta
Qual é o principal processo que forma rochas sedimentares?;acumulação e cimentação de sedimentos
O que é a escala de Mohs usada para medir?;a dureza mineral
Qual processo metamórfico ocorre quando o magma entra em contato com rochas existentes?;metamorfismo de contato
O que é a falha geológica?;uma fratura na crosta terrestre onde o movimento ocorreu
Qual é a diferença entre magma e lava?;magma está abaixo da superfície, lava está acima
O que são os fósseis?;restos ou vestígios preservados de organismos antigos
O que causa os terremotos?;movimento das placas tectônicas
Qual é a principal força motriz por trás da tectônica de placas?;convecção no manto
O que é o ciclo das rochas?;o processo contínuo de formação, quebra e reciclagem de rochas
Qual é o nome da supercontinente que existiu há cerca de 300 milhões de anos?;Pangeia
