pergunta;resposta
Qual organização foi responsável por proclamar o embargo petrolífero de 1973?;Organização dos Países Árabes Exportadores de Petróleo (OPAEP)
Quais países foram inicialmente alvo do embargo petrolífero?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
Qual foi o impacto do embargo no preço do petróleo?;O preço subiu de US$ 3 para cerca de US$ 12 por barril.
Qual foi uma consequência do embargo petrolífero?;Causou uma crise, ou "choque" de petróleo.
Qual foi o principal motivo por trás do embargo petrolífero?;Apoio de Israel durante a Guerra do Yom Kippur.
Qual o significado de "primeiro choque do petróleo"?;Refere-se à crise petrolífera de 1973.
O que aconteceu com o preço do petróleo nos EUA durante o embargo?;Foi ainda mais alto do que em outros lugares.
Quais foram as consequências de curto ou longo prazo causadas pelo embargo?;Efeitos na política e economia global.
Qual foi um dos países que também foi alvo do embargo, além dos inicialmente mencionados?;Portugal
O que marcou o fim do embargo petrolífero?;Março de 1974
