pergunta;resposta
Qual tipo de propulsão é usada pelo USS Montclair (ID-3497)?;Steam engine
Quem é conhecido por Steam engine?;Thomas Newcomen
Que imagem representa o Boulton and Watt centrifugal governor em relação ao Steam engine?;Boulton and Watt centrifugal governor-MJ.jpg
Qual tópico principal está associado ao Steam engine?;Steam engine
Em que categoria de invenções do século 18 o Steam engine se encontra?;Category:18th-century inventions
Que modelo de página wiki é usado para representar o Steam engine na Wikipédia?;Template:Convert
Qual assunto está associado ao Steam engine em relação à conversão de energia?;Category:Energy conversion
Quais são as imagens representativas do Steam engine relacionadas a caldeiras e locomotivas?;Boiler Feed Injector Diagram.svg, Dampfkessel für eine Stationärdampfmaschine im Textilmuseum Bocholt.jpg
Qual imagem representa um rolo de estrada movido a vapor associado ao Steam engine?;Kemna road roller.jpg
Que modelo de página wiki oferece uma lista em colunas para o Steam engine?;Template:Columns-list
