pergunta;resposta
I think these 10 questions are okay. Now, I need to present them in CSV format, each as "pergunta;resposta".
pergunta;resposta  
What is the original meaning of the word "school" according to the context?;Discussão ou conferência  
What is the current definition of a school in the context?;Instituição concebida para o ensino de alunos sob a direção de professores  
What is the primary purpose of a school as mentioned in the context?;Ensinar alunos sob a direção de professores  
What is the typical structure of education systems in most countries?;Sistemas formais de educação, geralmente obrigatórios, com níveis como ensino fundamental, ensino médio e ensino superior  
What is the term used for higher education institutions in the context?;Faculdade ou universidade  
What is the main characteristic of the schools listed in the facts?;Privadas  
What is the difference between a high school and a college as per the context?;O ensino fundamental é para crianças, enquanto o ensino médio é para adolescentes que concluíram o fundamental. A faculdade ou universidade é para ensino superior.  
What is the significance of the term "school" in the context of education systems?;O termo pode ter significados como discussão, conferência, folga ou ócio, mas hoje é uma instituição de ensino.  
Which type of school is described as private in the list of facts?;Privada  
What is the main purpose of the education system in most countries?;Formar estudantes em diferentes níveis, desde a educação básica até o ensino superior.
