pergunta;resposta
O que define primariamente um império, de acordo com o texto?;Um território geográfico extenso (o estado imperial), não necessariamente contíguo, contendo um conjunto de nações e povos etnicamente e/ou culturalmente diversos, governados por um soberano (denominado imperador) ou uma oligarquia, caracterizando-se como uma estrutura de poder.
Qual é a principal característica de uma unidade política que se qualifica como um império?;Normalmente criada por conquista, e dividida entre um centro dominante e periferias subordinadas.
O que é considerado o centro de um império, em relação às periferias?;Às vezes chamado de metrópole, exerce controle político sobre as periferias.
Qual é a expressão latina mais conhecida relacionada ao termo "império"?;Imperium Romanum
Qual o significado da palavra "imperium" na expressão "Imperium Romanum"?;Território
Quais são as motivações associadas ao conceito de "Imperialism", segundo o texto?;Japanese war crimes, Herero and Namaqua genocide, Circassian genocide, Armenian genocide
Qual é a principal categoria de análise que envolve o conceito de "Imperialism"?;Uma categoria de análise que abrange elementos ou aspectos com características comuns ou que se relacionam entre si.
Qual é o assunto tratado por "Culture and Imperialism"?;Não ficcional Imperialism
Qual o principal tema abordado em "Settlers: The Mythology of the White Proletariat"?;Imperialism
Qual a ideologia associada à "Progressive Party (Cape Colony)"? ;Imperialism
Qual a principal característica associada a "Conservative Party of Canada (1867–1942)"? ;Imperialism
