pergunta;resposta
Qual é o nome da Universidade_de_Chicago?;University of Chicago
Onde está localizada a Universidade_de_Chicago?;Chicago, Illinois, Estados Unidos
Qual é um dos principais departamentos da Universidade_de_Chicago?;Fisica
Quem é um dos professores renomados da Universidade_de_Chicago?;John Doe
Em qual ano iniciou a graduação Alvaro?;2020
O que são os requisitos para matrícula na Universidade_de_Chicago?;Provas, provas de-selection e entrevista
Qual é o nome do campus principal da Universidade_de_Chicago?;Carrdeirio campus
Quantos anos de estudo são necessários para graduação na Universidade_de_Chicago?;4 anos
O que é frequentemente pedido aos alunos da Universidade_de_Chicago em events de orientação?;Obrigado por serempicar
Qual é o objetivo principal da Universidade_de_Chicago?;Ensino e pesquisa em diferentes campos científicos
