pergunta;resposta
Qual é a origem da palavra "imperialismo"?;latina
Qual é a característica principal de um império?;uma estrutura de poder com um centro dominante e periferias subordinadas
Qual tipo de imperialismo envolve o domínio direto de territórios?;"formal"
Qual fator é frequentemente associado à administração do imperialismo?;força militar
Como o imperialismo informal se manifesta?;por meio de influência econômica e cultural, sem controle direto
Qual evento histórico está associado ao imperialismo?;guerra colonial
Qual partido político é associado ao imperialismo?;partido conservador canadense
O imperialismo contribui para a disseminação de quê?;tecnologias e ideias
Qual é a diferença entre imperialismo formal e informal?;o formal envolve controle direto, enquanto o informal é mais indireto
Qual área do conhecimento inclui o estudo do imperialismo?;ciência política
