pergunta;resposta
O que é o oxigênio na tabela periódica?;Não metal reactivo.
Qual a massa atômica do oxigênio?;16 u.
Como se forma o dioxigénio?;Dois átomos de oxigênio se ligam para formar o gás diatómico O2.
O que representa o símbolo O na tabela periódica?;Óxido.
Qual a electronegatividade do oxigênio?;Segunda maior, atrás apenas do flúor.
Em que proporção constitui o dioxigénio a atmosfera da Terra?;20,8%.
Quais são as principais aplicações do oxigênio?;Respiração celular, produção de aço e plásticos, corte industrial, soldagem, propulsor para foguetes, terapias de oxigênio.
Qual foi o papel dos organismos fotossintéticos no acúmulo de oxigênio na atmosfera?;Constantemente reabastecendo a atmosfera com oxigênio produzido a partir da água, desde há cerca de 2.500 milhões de anos.
Qual é o agente contaminante derivado do smog?;Ozono (O3).
Quem descobriu independentemente o oxigênio?;Carl Wilhelm Scheele e Joseph Priestley, embora Priestley seja geralmente creditado pela sua publicação precoce.
