pergunta;resposta  
Rhine, qual é o comprimento do rio em quilômetros?;1233  
Quais países o rio Rhine atravessa?;Alemanha, Bélgica, Holanda, França, Suíça  
Onde o rio Rhine nasce?;Tomasee, Surselva, Graubünden, Suíça  
Qual é o nome do delta onde o rio Rhine encontra o Mar do Norte?;Delta do Rhine-Meuse-Scheldt  
Qual é a principal classificação do rio Rhine?;Rio de fronteira, rio federal, delta do Rhine-Meuse-Scheldt  
Qual é a divisão mencionada como "grande" para o rio Rhine?;Baixo Reno  
Qual é a elevação do rio Rhine no seu ponto de encontro com o Mar do Norte?;0,0 metros  
Quais cidades são mencionadas como parte das divisões do rio Rhine?;Cólgne, Alemanha  
Quais são algumas classificações do rio Rhine?;Linha de fronteira, Formação geológica, Cuenca do Reno  
Qual é o principal objetivo do rio Rhine segundo os dados fornecidos?;Ser uma fronteira entre países, parte do delta do Reno-Meuse-Scheldt, fluxo de água principal na Europa  
