pergunta;resposta
Quais foram os principais motivos que levaram os Huguenotes a deixar a França?;Perseguições religiosas e revogação do Édito de Nantes
Em qual data foi revogado o Édito de Nantes?;18 de outubro de 1685
Qual monarca francês é responsável pela perseguição aos Huguenotes?;Luís XIV
Quantos Huguenotes deixaram a França após a revogação do Édito de Nantes?;Cerca de 300 000
Quais regiões francesas tinham maioria protestante alemã?;Alsácia, Moselle e Montbéliard
Qual era a principal doutrina religiosa dos Huguenotes?;Calvinismo
Quais são os outros termos usados para se referir aos Huguenotes na França?;Camisards
Quais regiões francesas são mencionadas como tendo diferentes backgrounds protestantes?;Alsácia, Moselle e Montbéliard
Qual foi a consequência da revogação do Édito de Nantes para os Huguenotes?;Expulsão da França
Como se relacionava a Igreja Católica com os Huguenotes na França?;Havia separações entre as duas igrejas
