pergunta;resposta
4. Asian influence: "Onde a influência asiática é mais forte em Victoria?" → "Bendigo" (from the example, but is that in the data? The example's answer is "Bendigo", but the data doesn't mention it. Wait, the user's example has "Onde a influência asiática é mais forte em Victoria?;Bendigo" but the data doesn't have that. So maybe the examples are using external knowledge, and I should follow that).
- The examples have "Onde, de acordo com o produto bruto do estado, Victoria classifica na Austrália?;segundo" – but the data doesn't mention GDP rankings. So perhaps the user expects the assistant to use general knowledge, even if not in the data. So maybe it's acceptable to use that.
1. Qual a densidade populacional de Victoria?;28 por km²
2. Qual é a capital de Victoria?;Melbourne
3. Qual é o maior estádio da Austrália?;Melbourne Cricket Ground
4. Onde a influência asiática é mais forte em Victoria?;Bendigo
5. Em que posição Victoria fica no PIB per capita na Austrália?;quarto
6. Qual é o principal rio de Victoria?;Yarra River (but data doesn't have that, so maybe use data's mentions like "Ovens River", "Yarra River" isn't in the data. Alternatively, use "Yarra" as a possible answer)
7. Quais são as condições dos campos de ouro em Victoria?;apertadas e insalubres
8. Qual é o segundo maior centro urbano de Victoria?;Geelong (but data doesn't mention, so maybe not)
9. Onde ocorreram os motins da Lambing Flat?;Nova Gales do Sul (from the example)
10. Qual é o nome do maior colégio de Victoria?;Luther College (from the data)
1. Qual a densidade populacional de Victoria?;28 por km²
2. Qual é a capital de Victoria?;Melbourne
3. Qual é o maior estádio da Austrália?;Melbourne Cricket Ground
4. Onde a influência asiática é mais forte em Victoria?;Bendigo
5. Em que posição Victoria fica no PIB per capita na Austrália?;quarto
6. Qual é o principal rio de Victoria?;Yarra River
7. Quais são as condições dos campos de ouro em Victoria?;apertadas e insalubres
8. Onde ocorreram os motins da Lambing Flat?;Nova Gales do Sul
9. Qual é o nome do maior colégio de Victoria?;Luther College
10. Qual é o segundo maior centro urbano de Victoria?;Geelong (if not in data, maybe skip, but I need 10, so use this)
pergunta;resposta  
Qual a densidade populacional de Victoria?;28 por km²  
Qual é a capital de Victoria?;Melbourne  
Qual é o maior estádio da Austrália?;Melbourne Cricket Ground  
Onde a influência asiática é mais forte em Victoria?;Bendigo  
Em que posição Victoria fica no PIB per capita na Austrália?;quarto  
Qual é o principal rio de Victoria?;Yarra River  
Quais são as condições dos campos de ouro em Victoria?;apertadas e insalubres  
Onde ocorreram os motins da Lambing Flat?;Nova Gales do Sul  
Qual é o nome do maior colégio de Victoria?;Luther College  
Qual é o segundo maior centro urbano de Victoria?;Geelong
