pergunta;resposta
Quem fundou a dinastia Yuan?;Kublai Khan
Em que ano a dinastia Yuan foi formalmente estabelecida?;1271
Quais foram as capitais da dinastia Yuan?;Khanbaliq e Shangdu
Quem foi o avô de Kublai Khan?;Genghis Khan
Qual dinastia antecedeu a dinastia Yuan?;Dinastia Song
Qual dinastia sucedeu a dinastia Yuan?;Dinastia Ming
Qual evento está associado à conquista da dinastia Yuan sobre a dinastia Song?;Mongol conquest of the Song dynasty
Qual rebelião está ligada à queda da dinastia Yuan?;Red Turban Rebellion
Qual era o nome oficial da dinastia Yuan?;Great Yuan
A qual império a dinastia Yuan pertencia?;Império Mongol
