pergunta;resposta
Now, format each pair as "pergunta;resposta" and list them in CSV format as specified.
pergunta;resposta
Qual a principal diferença entre as classes de complexidade P e NP?;A classe P inclui problemas que podem ser resolvidos em tempo polinomial por uma máquina de Turing determinística, enquanto a classe NP inclui problemas cujas soluções podem ser verificadas em tempo polinomial.
Qual é um exemplo clássico de problema NP-completo?;O problema SAT (Satisfatibilidade Booleana).
O que a questão P vs NP questiona?;Se P é igual a NP ou não.
Qual a importância do tempo polinomial na teoria da complexidade?;O tempo polinomial é considerado eficiente, e problemas com esse tempo de execução são considerados facilmente solúveis.
O que é uma redução no contexto da teoria da complexidade?;Uma redução é uma técnica usada para transformar um problema em outro, demonstrando que um problema é pelo menos tão difícil quanto outro.
Qual classe de complexidade contém todos os problemas solúveis em tempo polinomial por uma máquina de Turing determinística?;P.
Para que serve o teorema da hierarquia de tempo?;Para mostrar que diferentes classes de complexidade são distintas.
Qual a relação entre NP e PSPACE?;NP é um subconjunto de PSPACE.
Qual dos seguintes problemas é bem conhecido na classe P?;Algoritmos de ordenação, como o QuickSort.
Qual é o papel dos oráculos na teoria da complexidade?;Oráculos são dispositivos hipotéticos usados para estudar classes de complexidade e distinguir entre diferentes níveis de dificuldade computacional.
