pergunta;resposta
De que origem é a palavra "farmácia"?;do grego φάρμακον / pharmakôn, que significa "remédio" e "veneno"
Qual é uma categoria associada à farmácia?;Category:Medicinal chemistry
Qual é um modelo de página wiki usado pela farmácia?;Template:Health care
Qual é uma empresa que atua no setor de farmácia?;Big B Drugs
Qual é uma imagem representativa da farmácia?;Medicin man.jpg
Qual setor de atividade a farmácia atua?;Health care
Quem possui ocupação em farmácia?;Chinedum Peace Babalola
Qual é um serviço oferecido por farmácias?;serviço Pharmacy
Qual é uma organização que atua na disciplina de farmácia?;American Society of Consultant Pharmacists
Qual é um tipo de produto associado à farmácia?;produtos Pharmacy
