pergunta;resposta
2. A Universidade de Harvard é uma entidade permanente localizada?;Sim
3. Qual é o ID do GRID associado à Universidade de Harvard?;grid.38142.3c
4. A Universidade de Harvard pertence à classe YagoPermanentlyLocatedEntity?;Sim
2. A Universidade de Harvard é uma entidade permanente localizada?;Sim
3. Qual é o ID do GRID associado à Universidade de Harvard?;grid.38142.3c
4. A Universidade de Harvard pertence à classe YagoPermanentlyLocatedEntity?;Sim
5. Qual é o identificador Wikidata da Universidade de Harvard?;Q24229398
6. A Universidade de Harvard é uma entidade permanente?;Sim
7. Qual é a classe da Universidade de Harvard no Yago?;YagoPermanentlyLocatedEntity
8. A Universidade de Harvard tem uma correspondência próxima no GRID?;Sim
9. Qual é o número da entidade Wikidata da Universidade de Harvard?;Q24229398
10. A Universidade de Harvard tem um ranking de "1" no USNWRW?;Sim
pergunta;resposta  
Qual é a classificação da Universidade de Harvard segundo o USNWRW?;1  
A Universidade de Harvard é uma entidade permanente localizada?;Sim  
Qual é o ID do GRID associado à Universidade de Harvard?;grid.38142.3c  
A Universidade de Harvard pertence à classe YagoPermanentlyLocatedEntity?;Sim  
Qual é o identificador Wikidata da Universidade de Harvard?;Q24229398  
A Universidade de Harvard tem uma correspondência próxima no GRID?;Sim  
Qual é a classe da Universidade de Harvard no Yago?;YagoPermanentlyLocatedEntity  
A Universidade de Harvard tem um ranking de "1" no USNWRW?;Sim  
Qual é o número da entidade Wikidata da Universidade de Harvard?;Q24229398  
A Universidade de Harvard é uma entidade permanente?;Sim
