pergunta;resposta
Qual é a função principal do sistema imunológico?;proteger o organismo contra doenças.  
Quem é considerado o pai da imunologia?;Ilya Ilyich Mechnikov.  
Quais são os dois tipos principais de imunidade?;imunidade inata e imunidade adaptativa.  
O que acontece quando o sistema imunológico cria memória para reconhecer patógenos?;formação de imunidade adaptativa.  
Qual é o termo para um sistema imunológico que ataca o próprio corpo?;autoimunidade.  
Quais são alguns mecanismos utilizados pelo sistema imunológico para reconhecer patógenos?;fagocitose, defensinas e sistema complemento.  
Quais células são envolvidas na resposta imunológica adaptativa?;B células e T células.  
O que é o sistema complemento no contexto imunológico?;um sistema que ajuda na luta contra patógenos.  
O que ocorre quando o sistema imunológico é menos ativo do que o normal?;imunodeficiência.  
Quais são exemplos de células que fazem parte do sistema imunológico?;neutrófilos, macrófagos e linfócitos.
