pergunta;resposta  
Qual o nome também usado para descrever a floresta amazônica em português?;Hileia Amazônica  
Quantas nações têm territórios na Amazônia?;nove nações  
Qual a porcentagem da Amazônia que está no Brasil?;60%  
Quantas nações têm "Amazonas" em seus nomes?;quatro nações  
Qual a área total da bacia amazônica?;7 milhões de km²  
Qual a área coberta por floresta tropical?;5,5 milhões de km²  
Qual a importância da Amazônia em termos de florestas tropicais?;mais da metade das florestas tropicais remanescentes  
Qual é o nome da Amazônia em espanhol?;Selva Amazónica  
Qual a denominação da Amazônia no Brasil?;Amazônia Legal  
Qual a localização geográfica da Amazônia?;coordenadas -3,0 -60,0
