pergunta;resposta
Quem cunhou o termo "sistema imunitário"?;Ilya Ilyich Mechnikov
Qual é a função principal do sistema imunitário?;detectar e neutralizar agentes patogénicos
O que é a imunidade adquirida?;capacidade de criar memória imunológica após uma resposta inicial
Qual processo biológico está presente em organismos unicelulares?;fagocitose
Qual a consequência de um sistema imunológico hiperativo que ataca tecido normal?;doenças autoimunes
O que acontece quando a atividade do sistema imunitário é inferior ao normal?;imunodeficiência
Quais são os mecanismos de defesa que os vertebrados desenvolveram?;capacidade de se adaptarem para reconhecer agentes patogénicos específicos
Qual a área científica que estuda o sistema imunitário?;imunologia
Quais são exemplos de doenças autoimunes mencionadas no texto?;artrite reumatóide e diabetes de tipo 1
O que é a vacinação baseada?;imunidade adquirida
