pergunta;resposta
O que eram os huguenotes?;protestantes franceses durante as guerras religiosas na França
Quando o Édito de Nantes foi revogado?;18 de outubro de 1685
Por que muitos huguenotes deixaram a França?;perseguições contra as comunidades protestantes e a revogação do Édito de Nantes
Qual era a principal religião dos huguenotes?;calvinismo e Igreja Reformada
Quais regiões da França tinham comunidades huguenotes luteranas?;Alsácia, Moselle e Montbéliard
O que o Édito de Nantes concedeu aos huguenotes?;autonomia religiosa, política e militar
Qual foi o impacto da revogação do Édito de Nantes?;cerca de 300.000 huguenotes deixaram a França
Quando ocorreram as Guerras Religiosas na França?;segunda metade do século XVI
O que significava o termo "huguenote"?;escárnio, originalmente
Quantos huguenotes deixaram a França após a revogação do Édito de Nantes?;cerca de 300.000
