pergunta;resposta  
Qual é o fluido principal utilizado em um motor a vapor?;vapor de água sob alta pressão e alta temperatura,  
Quem é o inventor associado ao motor a vapor?;Thomas Newcomen,  
Qual é uma aplicação moderna dos motores a vapor?;reatores nucleares,  
Qual princípio o funcionamento do motor a vapor depende?;expansão do vapor,  
Qual navio é conhecido por utilizar propulsão a vapor?;USS Montclair (ID-3497),  
Que tipo de motor é classificado como um motor a vapor?;combustão externa,  
Qual é o processo principal de conversão de energia em um motor a vapor?;energia interna para energia mecânica,  
Qual é outro nome para um motor a vapor?;máquina a vapor,  
Qual navio histórico utilizou um motor a vapor?;SS Maui (1916),  
Qual é a função principal do motor a vapor em reatores?;geração de eletricidade.
