pergunta;resposta
Qual é a cidade mais populosa do estado da Flórida?;Jacksonville
Em que ano Jacksonville foi incorporada?;1832
Qual é a população de Jacksonville, de acordo com o censo de 2020?;Quase 950 mil habitantes
Qual rio está centralizado em Jacksonville?;Rio St. Johns
Qual evento esportivo ocorreu no EverBank Field em 2005?;XXXIX Super Bowl
Qual foi a temperatura alta recorde em janeiro (°F) em Jacksonville, Florida?;85
Qual equipe de futebol americano estava localizada em Jacksonville, Florida em 2014?;2014 Iowa Hawkeyes football team
Quem nasceu em Jacksonville, Florida?;Sean Winter
Qual equipe de basquete masculino da North Florida estava centralizada em Jacksonville, Florida?;2017–18 North Florida Ospreys men's basketball team
Qual foi o local do Skirmish at Cedar Creek?;Jacksonville
