pergunta;resposta
Qual foi o ano de fundação da British Satellite Broadcasting?;1986-12-11
Qual foi a empresa resultante da fusão da Sky Television e da British Satellite Broadcasting?;BSkyB
Em que ano a British Satellite Broadcasting foi incorporada?;1990-11
Qual foi o nome original do que hoje é chamado de British Sky Broadcasting?;British Satellite Broadcasting
Quem comprou os direitos de transmissão dos Jogos Olímpicos de 2012?;The Movie Channel (British TV channel)
Qual foi a sede da British Satellite Broadcasting?;Marco Polo House, Londres
Qual foi o nome do estúdio onde o filme "Memphis Belle" foi produzido?;British Satellite Broadcasting
Quem criou a The Power Station (TV channel)?;British Satellite Broadcasting
Em que ano a British Satellite Broadcasting começou a transmitir?;1990-03-25
Qual foi o propósito principal da British Satellite Broadcasting?;Providir transmissões diretas via satélite de serviços de televisão
