pergunta;resposta
O que é um tipo de máquina térmica que usa vapor de água sob alta pressão?;motor a vapor
Quem é conhecido por ter desenvolvido o motor a vapor?;Thomas Newcomen
Qual empresa tem o Steam engine como um de seus produtos?;AG Weser
Em qual século foi inventado o motor a vapor, segundo as categorias fornecidas?;18th-century inventions
O que é usado para representar visualmente os componentes do motor a vapor no wiki?;Template:Convert
Qual navio da série USS possui propulsão de Steam engine e foi construído em 1916?;USS Munalbro (1916)
Qual tipo de energia auxilia o Barnet Gate Mill?;Steam engine
Quem é o inventor do motor atmosférico, um precursor do motor a vapor?;Thomas Newcomen
O que representa a imagem Dampfkessel für eine Stationärdampfmaschine im Textilmuseum Bocholt.jpg no contexto do motor a vapor?;Boiler for a stationary steam engine
Qual navio da série USS possui propulsão de Steam engine e foi usado como uma embarcação de tugs?;USS Pilgrim (tugboat)
