pergunta;resposta
Qual a principal característica distintiva dos ctenóforos?;A presença de pentes formados por grupos de cílios para nadar.
Qual a classificação taxonômica dos ctenóforos?;Filo Animal.
Qual a origem etimológica do nome "Ctenophora"?;"κτείς kteis" (pente) e "φέρω pherō" (portador).
Em qual período geológico os ctenóforos aparecem no registro fóssil?;Cambriano.
Qual o habitat natural dos ctenóforos?;Águas oceânicas e estuarinas.
Qual a semelhança entre ctenóforos e medusas?;Morfologia globosa, mesogleia gelatinosa e transparência.
Qual a principal diferença entre ctenóforos e cnidários?;Ctenóforos utilizam cílios para locomoção, enquanto cnidários usam contrações musculares.
Qual o tamanho máximo que um ctenóforo pode atingir?;1,5 metros.
Além de nadar, qual outra característica marcante dos ctenóforos é mencionada?;Bioluminescência.
Qual a principal forma de locomoção dos ctenóforos?;Utilização de 'pentes' formados por grupos de cílios.
