pergunta;resposta
Quantas divisões de pesquisa acadêmica a Universidade de Chicago possui?;cinco
Qual escola está associada ao desenvolvimento da primeira reação nuclear autossustentável do mundo?;departamento de física de Chicago
Quem foi educado na Universidade de Chicago e se tornou um bolsista Rhodes?;Alguns exemplos incluem Bernard Weisberger e outros 53 ex-alunos que receberam a bolsa Rhodes.
Qual é o nome da maior editora universitária dos Estados Unidos associada à Universidade de Chicago?;University of Chicago Press
Em qual ano está previsto o término do Centro Presidencial Barack Obama na Universidade de Chicago?;2021
Quantos ganhadores do Prêmio Nobel estavam afiliados à Universidade de Chicago em outubro de 2018?;98
Qual escola é conhecida pelo desenvolvimento da crítica literária?;Universidade de Chicago, particularmente seu corpo docente e pesquisa na área.
Quem foi um ex-aluno notável que participou do Projeto Manhattan?;Alguns exemplos incluem os alunos envolvidos no desenvolvimento do Chicago Pile-1.
Qual é o nome do laboratório onde ocorreu a primeira reação nuclear autossustentável?;Stagg Field
Qual economista, conhecido por seu trabalho sobre instabilidade financeira, graduou-se na Universidade de Chicago?;Hyman Minsky
