pergunta;resposta
Qual o nome científico do grupo de animais conhecidos como carambolas-do-mar?;Ctenophora
Qual a principal característica que distingue os Ctenophora das medusas?;a presença de pentes formados por cílios
Em que tipo de ambientes os Ctenophora são encontrados?;águas oceânicas e estuarinas
Qual a idade mínima do registro fóssil dos Ctenophora?;Cambriano
Qual a função dos pentes presentes nos Ctenophora?;nadar
O que representa a semelhança entre Ctenophora e medusas?;convergência evolutiva
Qual a classificação taxonômica do Ctenophora?;filo
Quem foi o naturalista responsável pela descrição inicial do filo Ctenophora?;Eschscholtz
Qual a principal distinção entre Tentaculata, Nuda e Scleroctenophora?;subdivisões das Classes do Ctenophora
O que significa a palavra "ctenophora" em grego?;"portador de pente"
