pergunta;resposta
Qual é a data de fundação oficial da dinastia Yuan?;1271
Quem era o neto do Genghis Khan que estabeleceu a dinastia Yuan?;Kublai Khan,
Qual foi o evento que marcou o início formal da dinastia Yuan?;Kublai's proclamation of the dynastic name "Great Yuan"
Qual é um dos combatentes envolvidos nas batalhas contra o Império Yuan?;Song
Quantas batalhas são mencionadas no contexto fornecido que envolvem a dinastia Yuan como parte de um dos lados?;5
Qual foi uma das províncias administrativas sob domínio da Dinastia Yuan?;Yunnan
Qual era a capital oficial do Império Yuan?;Khanbaliq
Quem morreu no território controlado pela dinastia Yuan?;Empress Quan (Song dynasty)
Que eventos são mencionados como tendo ocorrido durante o reinado da dinastia Yuan?;Mongol conquest of the Song dynasty, Red Turban Rebellion
Qual era a língua comum usada na dinastia Yuan?;Chinese language
