pergunta;resposta
Qual o ano de fundação da dinastia Yuan?;1271
Quem foi um dos líderes da dinastia Yuan?;Kublai Khan
A dinastia Yuan é categorizada como qual tipo de entidade?;Country
Qual modelo de página wiki é frequentemente usado com a dinastia Yuan?;Template:Small
Qual evento marcou o fim da dinastia Yuan?;Dissolução em 1368
Qual o nome alternativo da dinastia Yuan?;Great Yuan State
Qual a imagem representativa associada à dinastia Yuan?;2014.09.04.154246 Houhai Lake Beijing.jpg
Qual dinastia precedeu a dinastia Yuan?;Dinastia Song
Qual o idioma comum utilizado na dinastia Yuan?;Chinese language
Qual o nome mongol da dinastia Yuan?;Dai-ön Yeke Mongγol Ulus;
