pergunta;resposta
Quem fundou a Dinastia Yuan?;Kublai Khan
Em qual ano foi formalmente estabelecida a Dinastia Yuan?;1271
Qual evento marcou o início da Dinastia Yuan de acordo com os fatos fornecidos?;Kublai's proclamation of the dynastic name "Great Yuan"
A Dinastia Yuan era de origem mongol. Quem foi um dos imperadores dessa dinastia além de Kublai Khan?;Jayaatu Khan Tugh Temür
Qual batalha envolveu a Dinastia Yuan como combatente, conforme mencionado no contexto fornecido?;Battle of Bun'ei
Quem era o aliado da Dinastia Yuan conforme os fatos apresentados?;Ajall Shams al-Din Omar
Onde nasceu a Princesa Gyeonghwa de acordo com as informações dadas?;Yuan dynasty
Qual batalha ocorreu durante o período da Dinastia Yuan e foi mencionada no contexto fornecido?;Battle of Lake Poyang
Quem era o vice-rei da Dinastia Yuan em 1340 conforme os fatos apresentados?;Ahmad Fanakati
Qual evento marcou o fim da Dinastia Yuan, conforme mencionado nos dados fornecidos?;Fall of Khanbaliq
