pergunta;resposta
O que é Ctenophora?;Ctenóforos, um filo de animais marinhos com distribuição natural cosmopolita presentes nas águas oceânicas e estuarinas.
Qual a principal característica dos ctenóforos?;A presença de pentes formados por grupos de cílios que utilizam para nadar.
Quais são os tamanhos adultos dos ctenóforos?;Vão de cerca de 1 mm a 1,5 m de comprimento.
Os ctenóforos são semelhantes às medusas por quê?;Embora superficialmente semelhantes, as semelhanças com as medusas representam mais uma convergência evolutiva do que um relacionamento filogenético próximo.
Quando os ctenóforos apareceram pela primeira vez no registro fóssil?;Desde o Cambriano.
Qual é a classificação taxonômica dos ctenóforos?;Eles pertencem ao reino Animalia, filo Ctenophora e têm subclasses *Tentaculata, Nuda* e *Scleroctenophora*.
Quais são as subdivisões dos ctenóforos?;Clases.
Qual é o nome comum dos ctenóforos?;Águas-vivas-de-pente ou carambolas-do-mar.
Quais são algumas características dos ctenóforos?;Bioluminescentes, maioritariamente planctónicos e bentónicos.
Qual é o espécie-típica dos ctenóforos?;Mnemiopsis leidyi.
