<think>
Okay, I need to help the user generate a CSV with 10 question-answer pairs based on the provided context and facts about economic inequality. Let me start by understanding the content.

The context explains that economic inequality can refer to income distribution (how much money people earn) or wealth distribution (the assets people own). It also mentions different types of measurements like Gini coefficient and Inequality-adjusted Human Development Index. Concepts like equity, equality of results, and opportunities are important. The facts include various works, movements, and scholars related to economic inequality.

I should create varied questions covering these aspects without repeating similar ones. Each question must have a clear correct answer from the content or inferred logically. I'll make sure the language is Portuguese as specified.

First, I can ask about the main focus of economic inequality, referring to income and wealth. Then, mention the Gini coefficient as the most used measure. The HDI adjusted for inequality is another point. Movements like Occupy Wall Street are linked to this issue. Scholars like Thomas Piketty have written about it.

Next, Branko Milanović's field can be a question. The impact of higher inequality on growth duration is another fact. Globalization reducing global inequality but increasing within countries is important. Robert Wade is mentioned as interested in the topic. Finally, the 1968 movement in Pakistan was caused by economic inequality.

I need to structure each pair correctly, ensuring no repetition and covering various angles.
</think>

```csv
pergunta;resposta
Qual é o foco principal da desigualdade econômica?;A distribuição de renda e riqueza
Quais são os tipos principais de medidas econômicas para a desigualdade?;Riqueza, renda e consumo
Qual é o método mais utilizado para medir a desigualdade econômica?;Coeficiente de Gini
Onde foi realizado um movimento em 1968 relacionado à desigualdade econômica?;Paquistão
Quem escreveu sobre a desigualdade econômica em "Capital no século XXI"?;Thomas Piketty
Qual é o livro que discute igualdade e desigualdade global?;"Capitalismo: Crítica da Razão Econômica"
Qual é o índice estatístico que leva em conta a desigualdade na qualidade de vida?;Índice de Desenvolvimento Humano Ajustado pela Desigualdade
Quem é um economista conhecido por seu trabalho sobre desigualdade econômica?;Branko Milanović
Qual foi o efeito da globalização na desigualdade entre países?;Redução
Qual é a consequência de uma maior desigualdade para o crescimento econômico?;Dificulta sua duração
```
