pergunta;resposta  
O que é o direito da União Europeia?;um corpo de tratados e legislação  
Quais são os principais objetivos da União Europeia?;promover a paz, seus valores e o bem-estar de seus povos  
Quais são as principais fontes de direito primário?;Tratados que instituem a União Europeia  
Quais são as fontes secundárias do direito da União Europeia?;regulamentos e diretrizes  
Qual é o papel do Tribunal de Justiça da União Europeia?;representar uma nova ordem jurídica de direito internacional  
Quem são dois importantes juristas que atuam na área do direito da União Europeia?;John Bell e Henry G. Schermers  
Qual é o efeito do direito da União Europeia sobre as leis dos Estados-membros?;efeito direto ou indireto  
Quais são os dois principais órgãos legislativos da União Europeia?;Parlamento Europeu e Conselho da União Europeia  
Qual é a disciplina principal associada ao direito da União Europeia?;Law of the European Union  
Quais são as três principais fontes do direito da União Europeia?;direito primário, direito secundário e direito complementar
