pergunta;resposta
Qual é a localização da Universidade de Chicago?;Chicago, Illinois, Estados Unidos
Qual é o apelido da Universidade de Chicago?;O "U"
Quem é um exemplo de aluno notável da Universidade de Chicago?;Barack Obama
O que é conhecido pelo campus principal da Universidade de Chicago?;Por sua rigidez acadêmica e pesquisa
Qual é o nome do edifício principal da Universidade de Chicago?;University Hall
Qual é o apelido do time de futebol da Universidade de Chicago?;Cubs
Qual é o mascote da Universidade de Chicago?;Urso preto
Qual é o nome do jornal da Universidade de Chicago?;Chicago Daily News
Qual é o nome da associação esportiva da Universidade de Chicago?;University of Chicago Athletic Association
Qual é o nome do centro de pesquisa da Universidade de Chicago?;Booth School of Business
