pergunta;resposta
Quais são alguns componentes do sistema imunológico?;células brancas, basófilos, linfócitos, macrófagos, neutrófilos, mastócitos, eosinófilos, monócitos, dendrítilos, histiócitos, naturais killer cells, células de Langerhans, microfold cells, monoblastos, células de tonsil, células de pâncreas islet, células de imunidade adaptativa, células de imunidade inata.  
Quem é conhecido por ter cunhado o termo "sistema imunológico"?;Ilya Ilyich Mechnikov  
Qual é a condição médica causada por um sistema imunológico menos ativo do que o normal?;imunodeficiência  
Quais são os dois tipos principais de imunidade?;imunidade inata e imunidade adaptativa  
O que acontece quando o sistema imunológico ataca tecidos normais como se fossem patógenos?;autoimunidade  
Quais são exemplos de doenças que envolvem o sistema imunológico?;artrite reumatóide, diabetes de tipo 1, sepsis, alergias alimentares, cancro.  
Qual é o papel do sistema linfático no sistema imunológico?;transportar linfa e células imunológicas para combater patógenos.  
Quais são os principais subsistemas do sistema imunológico?;sistema imunológico inato e sistema imunológico adaptativo  
Quem atua na disciplina de imunologia e está relacionado ao sistema imunológico?;César Milstein, Lajos Kemény, Charles Surh  
O que é o termo "imunologia"?;estudo de todos os aspectos do sistema imunológico.
