pergunta;resposta
Quem cunhou o termo "sistema imunitário"?;Ilya Ilyich Mechnikov em 1882
Qual é um mecanismo-chave da imunidade adquirida?;A criação de células de memória específicas para agentes patogênicos
Quais são exemplos de células envolvidas na detecção de agentes patogênicos?;Células dendríticas e macrofagos
Qual é a consequência de um sistema imunitário hipersensível?;Doenças autoimunes como artrite reumatóide ou diabetes tipo 1
Quais são as causas da imunodeficiência?;Doenças genéticas, condições adquiridas como VIH/SIDA ou uso de imunossupressores
Qual é a função das células de memória na resposta imune adquirida?;Permitir uma resposta mais rápida e forte contra agentes patogênicos recorrentes
Que doença pode resultar do sistema imunitário atacando tecidos saudáveis?;Doenças autoimunes como artrite reumatóide ou diabetes tipo 1
Como a vacinação utiliza o sistema imunológico?;Ativando a resposta imune adquirida para produzir células de memória contra agentes específicos
Qual é um exemplo de mecanismo imunitário básico presente em organismos primitivos?;A fagocitose
Quais são exemplos de células do sistema imunológico que participam da resposta inata?;Neutrófilos, macrófagos e mastócitos
