pergunta;resposta
1. Qual é a cidade mais populosa da Flórida?;Jacksonville
2. Em que condado está localizada a cidade de Jacksonville?;Duval
3. Em que ano Jacksonville se tornou parte do Condado de Duval?;1968.
4. Qual rio corre ao lado de Jacksonville?;St. Johns
5. Quais povos habitavam a região antes da chegada dos europeus?;o Timucua,
6. Qual era o nome da colônia francesa fundada em 1564?;Fort Caroline,
7. Qual é o ranking de Jacksonville nos Estados Unidos?;12ª
8. Qual é o nome da cidade conhecida como "Rainha do Sul"?;Jacksonville,
9. Qual figura histórica recebeu o nome de Jacksonville?;Andrew Jackson,
10. Qual era a população de Jacksonville em 2010?;1.345.596
pergunta;resposta  
Qual é a cidade mais populosa da Flórida?;Jacksonville  
Em que condado está localizada a cidade de Jacksonville?;Duval  
Em que ano Jacksonville se tornou parte do Condado de Duval?;1968.  
Qual rio corre ao lado de Jacksonville?;St. Johns  
Quais povos habitavam a região antes da chegada dos europeus?;o Timucua,  
Qual era o nome da colônia francesa fundada em 1564?;Fort Caroline,  
Qual é o ranking de Jacksonville nos Estados Unidos?;12ª  
Qual é o nome da cidade conhecida como "Rainha do Sul"?;Jacksonville,  
Qual figura histórica recebeu o nome de Jacksonville?;Andrew Jackson,  
Qual era a população de Jacksonville em 2010?;1.345.596
