pergunta;resposta
Qual foi a bactéria considerada a causa da Peste Negra?;Yersinia pestis
Em que período a Peste Negra atingiu o pico na Europa?;Entre 1347 e 1351
Qual foi o impacto da Peste Negra na população mundial?;Reduziu a população mundial de 475 milhões para 350–375 milhões
Por quanto tempo demorou para a população da Europa se recuperar do impacto da Peste Negra?;Aproximadamente 200 anos
Qual foi a principal forma de transmissão da Peste Negra?;Por pulgas que viviam nos ratos
Qual a origem geográfica mais provável da Peste Negra?;Ásia Central ou Ásia Oriental
Através de qual rota a Peste Negra se propagou?;Rota da Seda
Qual foi o impacto da Peste Negra na sociedade europeia?;Criou convulsões religiosas, sociais e económicas
Qual o nome da região onde a Peste Negra atingiu primeiro na Europa?;Dorsetshire
Qual foi o nome do surto europeu de peste causado pela Peste Negra?;O primeiro grande surto europeu de peste
