```csv
pergunta;resposta
Onde o rio Reno deságua?;mar do Norte
Qual é a extensão total do rio Reno?;1 233 km
Em qual país o rio Reno nasce?;Suíça
Qual é o nome em francês para o rio Reno?;Rhin
Quais rios convergem no Reno na Alemanha?;Mosela, Ruhr e Main
Qual é a importância do Reno como via navegável?;É uma importante via de água para transporte e comércio
Onde está localizado o delta do Reno?;Países Baixos
Qual é um dos principais usos da água do rio Reno em países como Alemanha e Holanda?;resfriamento de usinas nucleares
Quais são alguns dos rios que deságua no Reno?;Mosela, Ruhr, Main e Aar
O rio Reno serve como fronteira entre quais países?;Alemanha e Suíça, Alemanha e França, Alemanha e Holanda
```
