pergunta;resposta  
Qual é a capital da Polônia?;Varsóvia  
Em que rio Varsóvia fica localizada?;Vístula  
Quantos moradores tinha Varsóvia em 2012?;1.716.855  
Qual é o apelido de Varsóvia após a reconstrução pós-guerra?;Phoenix City  
Qual é o nome da agência da União Europeia para a segurança das fronteiras externas?;Frontex  
Qual é o nome do monumento localizado em Varsóvia que é uma das marcas históricas da cidade?;Coluna de Sigismundo  
Qual é o nome da universidade principal de Varsóvia?;Universidade de Varsóvia  
Qual é o nome do centro histórico de Varsóvia, reconhecido pela UNESCO?;Centro Histórico de Varsóvia  
Qual é o nome da rádio ou canal de televisão com sede em Varsóvia?;Discovery Channel  
Qual é o apelido de Varsóvia durante a Segunda Guerra Mundial?;Paris do Norte
